,pdbid,binding_affinity
1282,2uuo,3.77
1283,2v2h,3.77
1284,2xaj,3.77
1285,2y9g,3.77
1286,3ao2,3.77
1287,3fum,3.77
1288,3hav,3.77
1289,3kqm,3.77
1290,3nuu,3.77
1291,3s0j,3.77
1292,3vi2,3.77
1293,3wkd,3.77
1294,4j86,3.77
1295,4k8o,3.77
1296,4q46,3.77
1297,4w5a,3.77
1298,3nq3,3.78
1299,3qi3,3.78
1300,4dhm,3.78
1301,4klv,3.78
1302,4tnw,3.78
1303,1wbv,3.79
1304,2clk,3.79
1305,2xtk,3.79
1306,4xqb,3.79
1307,1kug,3.80
1308,1li6,3.80
1309,1nje,3.80
1310,1ybo,3.80
1311,2ggd,3.80
1312,2hb1,3.80
1313,3as3,3.80
1314,3nfk,3.80
1315,3q2m,3.80
1316,3t09,3.80
1317,3vv6,3.80
1318,3zlx,3.80
1319,4ajl,3.80
1320,4umr,3.80
1321,5aib,3.80
1322,1mxl,3.81
1323,2hu6,3.81
1324,2jup,3.81
1325,2o9a,3.81
1326,2ou7,3.81
1327,3ai8,3.81
1328,3lce,3.81
1329,4q9s,3.81
1330,1hn4,3.82
1331,2gfj,3.82
1332,3g2h,3.82
1333,3sgt,3.82
1334,3tiz,3.82
1335,3ud5,3.82
1336,4aba,3.82
1337,4bks,3.82
1338,4egi,3.82
1339,4fl3,3.82
1340,4keq,3.82
1341,4mmm,3.82
1342,4y2t,3.82
1343,5d7e,3.82
1344,1r0x,3.83
1345,1r10,3.83
1346,1yhm,3.83
1347,2osf,3.83
1348,4ozo,3.83
1349,1bky,3.84
1350,1j15,3.84
1351,1j16,3.84
1352,1utj,3.84
1353,2k4i,3.84
1354,3ck8,3.84
1355,3lzz,3.84
1356,3ril,3.84
1357,4bt9,3.84
1358,4ce2,3.84
1359,4d9p,3.84
1360,4kv9,3.84
1361,5acw,3.84
1362,1n1t,3.85
1363,1n1v,3.85
1364,1sre,3.85
1365,1vcu,3.85
1366,2vhq,3.85
1367,2wzs,3.85
1368,2yb0,3.85
1369,3kqo,3.85
1370,3mv0,3.85
1371,3wq5,3.85
1372,4ivk,3.85
1373,4kiu,3.85
1374,3lbz,3.86
1375,3rtx,3.86
1376,3spf,3.86
1377,4bnt,3.86
1378,4i9u,3.86
1379,1aj7,3.87
1380,1v16,3.87
1381,2f6y,3.87
1382,2y55,3.87
1383,3g2l,3.87
1384,3h03,3.87
1385,3npa,3.87
1386,3w5n,3.87
1387,3wjw,3.87
1388,4ab8,3.87
1389,4ijl,3.87
1390,4nbk,3.87
1391,3dda,3.88
1392,3si4,3.88
1393,4mjp,3.88
1394,4prb,3.88
1395,5afk,3.88
1396,1m0q,3.89
1397,1pts,3.89
1398,1xfv,3.89
1399,2ctc,3.89
1400,2x85,3.89
1401,2xiz,3.89
1402,3iae,3.89
1403,3obx,3.89
1404,3src,3.89
1405,3ti1,3.89
1406,3u4i,3.89
1407,3umo,3.89
1408,4aj4,3.89
1409,4dgb,3.89
1410,4dhn,3.89
1411,4lqy,3.89
1412,4nl1,3.89
1413,4ufk,3.89
1414,1avn,3.90
1415,1exw,3.90
1416,1slg,3.90
1417,2gvv,3.90
1418,2qw1,3.90
1419,2rkm,3.90
1420,2vhj,3.90
1421,2vuk,3.90
1422,2wor,3.90
1423,2wos,3.90
1424,2xel,3.90
1425,2xpc,3.90
1426,3wk7,3.90
1427,3zj8,3.90
1428,3zvw,3.90
1429,4k5n,3.90
1430,4kqq,3.90
1431,4kqr,3.90
1432,4men,3.90
1433,4n9c,3.90
1434,4qgi,3.90
1435,5ai8,3.90
1436,9icd,3.90
1437,1kuk,3.91
1438,2oei,3.91
1439,2vte,3.91
1440,3l5b,3.91
1441,1ahx,3.92
1442,1pr5,3.92
1443,2l8r,3.92
1444,2vth,3.92
1445,2yim,3.92
1446,3ap4,3.92
1447,3fgc,3.92
1448,3gk4,3.92
1449,3twp,3.92
1450,3uih,3.92
1451,3zhf,3.92
1452,4i2w,3.92
1453,4pd7,3.92
1454,1h5v,3.93
1455,2a5b,3.93
1456,2cbz,3.93
1457,3jvk,3.93
1458,3qi4,3.93
1459,4dho,3.93
1460,1v1m,3.94
1461,1z3t,3.94
1462,2h9n,3.94
1463,2v3d,3.94
1464,3bwk,3.94
1465,3pp7,3.94
1466,3t0m,3.94
1467,4fcm,3.94
1468,4hv3,3.94
1469,4k3q,3.94
1470,4kva,3.94
1471,4rgd,3.94
1472,2lo6,3.95
1473,2xvn,3.95
1474,3c0z,3.95
1475,3fsj,3.95
1476,3kze,3.95
1477,4bi6,3.95
1478,1mrs,3.96
1479,1x9d,3.96
1480,2ad5,3.96
1481,2fpz,3.96
1482,2kvm,3.96
1483,2l1b,3.96
1484,2odd,3.96
1485,2vi5,3.96
1486,2wec,3.96
1487,3c39,3.96
1488,3gt9,3.96
1489,3h2a,3.96
1490,3uxg,3.96
1491,4ac3,3.96
1492,4ce3,3.96
1493,4gqr,3.96
1494,4joj,3.96
1495,4yyn,3.96
1496,4zmf,3.96
1497,5c3k,3.96
1498,1ai6,3.97
1499,1l5q,3.97
1500,2flh,3.97
1501,3fu6,3.97
1502,4aa2,3.97
1503,4agn,3.97
1504,4ibg,3.97
1505,4twy,3.97
1506,1v11,3.98
1507,2l7u,3.98
1508,2uup,3.98
1509,3b3c,3.98
1510,4agm,3.98
1511,4k5o,3.98
1512,5c7f,3.98
1513,1ax2,3.99
1514,1rpf,3.99
1515,2g8r,3.99
1516,2q8y,3.99
1517,3chg,3.99
1518,4edu,3.99
1519,4i7l,3.99
1520,4u2y,3.99
1521,4w53,3.99
1522,1a7c,4.00
1523,1a86,4.00
1524,1e5j,4.00
1525,1fhr,4.00
1526,1gfz,4.00
1527,1j4k,4.00
1528,1jyi,4.00
1529,1kqb,4.00
1530,1la3,4.00
1531,1lgw,4.00
1532,1mx1,4.00
1533,1nu3,4.00
1534,1s9v,4.00
1535,1tlo,4.00
1536,1tni,4.00
1537,1utt,4.00
1538,1wc1,4.00
1539,1wc6,4.00
1540,1z3c,4.00
1541,2bow,4.00
1542,2brp,4.00
1543,2buv,4.00
1544,2c8y,4.00
1545,2j9l,4.00
1546,2ja3,4.00
1547,2kfx,4.00
1548,2kp8,4.00
1549,2ohr,4.00
1550,2ot1,4.00
1551,2qcg,4.00
1552,2qrl,4.00
1553,2rin,4.00
1554,2whp,4.00
1555,3a1c,4.00
1556,3c4e,4.00
1557,3fck,4.00
1558,3ijh,4.00
1559,3m8t,4.00
1560,3qzt,4.00
1561,3r9h,4.00
1562,3r9o,4.00
1563,3rpr,4.00
1564,3rzb,4.00
1565,3tvl,4.00
1566,3vd9,4.00
1567,4ai8,4.00
1568,4ayw,4.00
1569,4bcw,4.00
1570,4cfu,4.00
1571,4gjb,4.00
1572,4gxs,4.00
1573,4iz0,4.00
1574,4l7g,4.00
1575,4p6c,4.00
1576,4tuh,4.00
1577,4ucd,4.00
1578,4umb,4.00
1579,4usj,4.00
1580,4wym,4.00
1581,4ylu,4.00
1582,5a5p,4.00
1583,5akk,4.00
1584,5bvk,4.00
1585,1b42,4.01
1586,1c5z,4.01
1587,1v2w,4.01
1588,2aoi,4.01
1589,2vtl,4.01
1590,2xz5,4.01
1591,3fzn,4.01
1592,3kqw,4.01
1593,3s3k,4.01
1594,4eym,4.01
1595,5auz,4.01
1596,2wvz,4.02
1597,3as1,4.02
1598,3ddb,4.02
1599,3np7,4.02
1600,3po1,4.02
1601,3ztd,4.02
1602,4k8a,4.02
1603,1mv0,4.03
1604,2ohp,4.03
1605,2q8m,4.03
1606,2qrm,4.03
1607,2rm0,4.03
1608,2w0z,4.03
1609,2x96,4.03
1610,3bxh,4.03
1611,3mt7,4.03
1612,3nq9,4.03
1613,3ueo,4.03
1614,4bi2,4.03
1615,4kab,4.03
1616,4msn,4.03
1617,4pri,4.03
1618,4wmv,4.03
1619,1hi5,4.04
1620,1l7x,4.04
1621,1li2,4.04
1622,2c02,4.04
1623,4nmp,4.04
1624,4ps0,4.04
1625,4y2v,4.04
1626,1awi,4.05
1627,1pwy,4.05
1628,1r4w,4.05
1629,1toi,4.05
1630,1tuf,4.05
1631,2rk7,4.05
1632,2w66,4.05
1633,3ck7,4.05
1634,3d9n,4.05
1635,3fjz,4.05
1636,3isw,4.05
1637,3n8k,4.05
1638,3qx9,4.05
1639,3thd,4.05
1640,4xm6,4.05
1641,4y32,4.05
1642,2clh,4.06
1643,2clo,4.06
1644,2loz,4.06
1645,3h2f,4.06
1646,3m3c,4.06
1647,4b85,4.06
1648,4fem,4.06
1649,8a3h,4.06
1650,1at6,4.07
1651,1gj4,4.07
1652,1hyo,4.07
1653,1wax,4.07
1654,2v2v,4.07
1655,2va5,4.07
1656,2vtd,4.07
1657,2wgi,4.07
1658,2x5o,4.07
1659,3avb,4.07
1660,3mag,4.07
1661,3mct,4.07
1662,4bdb,4.07
1663,4eft,4.07
1664,4jok,4.07
1665,4xmr,4.07
1666,1lb6,4.08
1667,1n2v,4.08
1668,1y2g,4.08
1669,1yci,4.08
1670,2auc,4.08
1671,2d06,4.08
1672,2kmx,4.08
1673,2rke,4.08
1674,2z1w,4.08
1675,3f8w,4.08
1676,3kwa,4.08
1677,3r42,4.08
1678,3rxo,4.08
1679,4xdo,4.08
1680,5a5z,4.08
1681,1ai7,4.09
1682,1jn2,4.09
1683,1o0n,4.09
1684,1y2b,4.09
1685,2lk1,4.09
1686,2v88,4.09
1687,3chc,4.09
1688,3g2n,4.09
1689,3rmf,4.09
1690,4b9z,4.09
1691,4bdf,4.09
1692,4c1h,4.09
1693,4fxp,4.09
1694,4mji,4.09
1695,4p72,4.09
1696,4qkd,4.09
1697,1c5t,4.10
1698,1gwm,4.10
1699,1lxf,4.10
1700,1odj,4.10
1701,1rry,4.10
1702,1rzx,4.10
1703,2bvs,4.10
1704,2f18,4.10
1705,2qiq,4.10
1706,2qju,4.10
1707,2uw3,4.10
1708,2xuc,4.10
1709,3b78,4.10
1710,3ewz,4.10
1711,3gk1,4.10
1712,3iod,4.10
1713,4c66,4.10
1714,4cr9,4.10
1715,4do3,4.10
1716,4k6t,4.10
1717,4p75,4.10
1718,4uyd,4.10
1719,5cc2,4.10
1720,1d6s,4.11
1721,1p19,4.11
1722,1z3v,4.11
1723,2c1n,4.11
1724,2exm,4.11
1725,2o9k,4.11
1726,2uw8,4.11
1727,3d6o,4.11
1728,3l5d,4.11
1729,3ncr,4.11
1730,3oyw,4.11
1731,3v4t,4.11
1732,4bdh,4.11
1733,4ih5,4.11
1734,4lh6,4.11
1735,1bsk,4.12
1736,1e55,4.12
1737,1i33,4.12
1738,1uy8,4.12
1739,3a1d,4.12
1740,3fu5,4.12
1741,3ivc,4.12
1742,3ivq,4.12
1743,3mam,4.12
1744,3mkn,4.12
1745,3th0,4.12
1746,4aa1,4.12
1747,4bdg,4.12
1748,4de2,4.12
1749,4kxb,4.12
1750,4mi3,4.12
1751,4qfn,4.12
1752,4whq,4.12
1753,4whr,4.12
1754,4whs,4.12
1755,4zow,4.12
1756,1v2q,4.13
1757,3ozt,4.13
1758,3qto,4.13
1759,4hxj,4.13
1760,4ovf,4.13
1761,4yc0,4.13
1762,1gny,4.14
1763,3adu,4.14
1764,3sna,4.14
1765,3t4n,4.14
1766,3tvx,4.14
1767,4cc3,4.14
1768,4i7m,4.14
1769,4ibi,4.14
1770,4k6u,4.14
1771,4trw,4.14
1772,5dq8,4.14
1773,1m2x,4.15
1774,1om9,4.15
1775,1q91,4.15
1776,2alv,4.15
1777,2mc1,4.15
1778,2toh,4.15
1779,2v2q,4.15
1780,2vt3,4.15
1781,2xg9,4.15
1782,3a9i,4.15
1783,3axk,4.15
1784,3c8e,4.15
1785,3d51,4.15
1786,3dz2,4.15
1787,3m56,4.15
1788,3q8h,4.15
1789,3r9d,4.15
1790,3sur,4.15
1791,3sus,4.15
1792,3wk9,4.15
1793,4abh,4.15
1794,4cr5,4.15
1795,4esi,4.15
1796,4ibe,4.15
1797,4kz4,4.15
1798,4o45,4.15
1799,4ok3,4.15
1800,5afm,4.15
1801,3d3x,4.16
1802,3qzv,4.16
1803,3si3,4.16
1804,4bi1,4.16
1805,4jkw,4.16
1806,4klb,4.16
1807,1mns,4.17
1808,1v2s,4.17
1809,2pl9,4.17
1810,2vxj,4.17
1811,3d9l,4.17
1812,3qfd,4.17
1813,4azt,4.17
1814,4b9w,4.17
1815,4jof,4.17
1816,4nzb,4.17
1817,4oma,4.17
1818,4q1s,4.17
1819,4w54,4.17
1820,1o9e,4.18
1821,2lh8,4.18
1822,2qfu,4.18
1823,3avl,4.18
1824,3q2j,4.18
1825,1at5,4.19
1826,1hi3,4.19
1827,1k3t,4.19
1828,2lya,4.19
1829,2pmc,4.19
1830,2wl4,4.19
1831,3ayd,4.19
1832,3b3w,4.19
1833,3cft,4.19
1834,3cr5,4.19
1835,3ds4,4.19
1836,3ee2,4.19
1837,3f3a,4.19
1838,3my5,4.19
1839,3nok,4.19
1840,3srb,4.19
1841,3sv2,4.19
1842,4j8g,4.19
1843,4n9a,4.19
1844,4nra,4.19
1845,4q83,4.19
1846,4yyi,4.19
1847,1c5y,4.20
1848,1c87,4.20
1849,1ghw,4.20
1850,1n3z,4.20
1851,2r2b,4.20
1852,2x4s,4.20
1853,3b8h,4.20
1854,3djp,4.20
1855,3hqh,4.20
1856,3qx5,4.20
1857,3rg2,4.20
1858,4tww,4.20
1859,4wbo,4.20
1860,4x1p,4.20
1861,1odi,4.21
1862,1qk4,4.21
1863,1ulg,4.21
1864,1yon,4.21
1865,2j83,4.21
1866,2qmj,4.21
1867,3sov,4.21
1868,3uec,4.21
1869,3wkb,4.21
1870,4bqs,4.21
1871,4pda,4.21
1872,4tw6,4.21
1873,4u6w,4.21
1874,4ucs,4.21
1875,1aze,4.22
1876,1gx0,4.22
1877,1joj,4.22
1878,1kv5,4.22
1879,1pzi,4.22
1880,1t5f,4.22
1881,1ua4,4.22
1882,2imb,4.22
1883,2kzu,4.22
1884,2l65,4.22
1885,2ltw,4.22
1886,2w6o,4.22
1887,3f80,4.22
1888,3kyq,4.22
1889,4asy,4.22
1890,4gny,4.22
1891,4k63,4.22
1892,4mo4,4.22
1893,4oak,4.22
1894,4own,4.22
1895,4yy6,4.22
1896,4zh4,4.22
1897,1prl,4.23
1898,1prm,4.23
1899,2jke,4.23
1900,2jkp,4.23
1901,3nii,4.23
1902,3zqe,4.23
1903,4bi0,4.23
1904,4qfp,4.23
1905,4x3h,4.23
1906,5ak4,4.23
1907,2bes,4.24
1908,2ksp,4.24
1909,2x52,4.24
1910,3ayc,4.24
1911,3cj3,4.24
1912,3h78,4.24
1913,3uwk,4.24
1914,4f8h,4.24
1915,4fpk,4.24
1916,5e13,4.24
1917,1juq,4.25
1918,1li3,4.25
1919,2mji,4.25
1920,3d27,4.25
1921,3u4h,4.25
1922,4k75,4.25
1923,4lpg,4.25
1924,1u8t,4.26
1925,2l12,4.26
1926,2qrk,4.26
1927,3lk1,4.26
1928,3qwc,4.26
1929,3tdh,4.26
1930,3zmv,4.26
1931,4r0a,4.26
1932,4u69,4.26
1933,4w9n,4.26
1934,1g6r,4.27
1935,1m5w,4.27
1936,1uyg,4.27
1937,3ijg,4.27
1938,4aoc,4.27
1939,4bhz,4.27
1940,4h36,4.27
1941,4qfo,4.27
1942,1i5h,4.28
1943,1ml1,4.28
1944,2g96,4.28
1945,2jo9,4.28
1946,2vzr,4.28
1947,2wmr,4.28
1948,3cr4,4.28
1949,3f5j,4.28
1950,3gta,4.28
1951,3i4a,4.28
1952,3jrs,4.28
1953,3tzd,4.28
1954,4b95,4.28
1955,4fak,4.28
1956,4ufj,4.28
1957,4y2s,4.28
1958,5a6n,4.28
1959,5al1,4.28
1960,1e2l,4.29
1961,1v2l,4.29
1962,1v2m,4.29
1963,2wuf,4.29
1964,3zyh,4.29
1965,4i3z,4.29
1966,4z7q,4.29
1967,1a30,4.30
1968,1amk,4.30
1969,1det,4.30
1970,1mfg,4.30
1971,1ppw,4.30
1972,1qm4,4.30
1973,1rs2,4.30
1974,1w3k,4.30
1975,1xsc,4.30
1976,2cli,4.30
1977,2cll,4.30
1978,2csm,4.30
1979,2exg,4.30
1980,2pix,4.30
1981,2q7y,4.30
1982,2xnn,4.30
1983,2ylp,4.30
1984,2ylq,4.30
1985,3ivg,4.30
1986,3moe,4.30
1987,3mta,4.30
1988,3n46,4.30
1989,3obu,4.30
1990,3t0b,4.30
1991,3upk,4.30
1992,3zmu,4.30
1993,4cqf,4.30
1994,4eoh,4.30
1995,4hwt,4.30
1996,4ibk,4.30
1997,4iu1,4.30
1998,4jc1,4.30
1999,4k7o,4.30
2000,4kij,4.30
2001,4o24,4.30
2002,4o43,4.30
2003,4o5g,4.30
2004,4o61,4.30
2005,4u0a,4.30
2006,4u0b,4.30
2007,4wyz,4.30
2008,4xhv,4.30
2009,4zme,4.30
2010,5aic,4.30
2011,1ajq,4.31
2012,1rgk,4.31
2013,2tpi,4.31
2014,2wkt,4.31
2015,2z3z,4.31
2016,3q5u,4.31
2017,3r8z,4.31
2018,3vb4,4.31
2019,3vb7,4.31
2020,3wk8,4.31
2021,4b7z,4.31
2022,4kow,4.31
2023,4mi6,4.31
2024,4ny3,4.31
2025,4u0c,4.31
2026,4u0d,4.31
2027,1gu3,4.32
2028,2boi,4.32
2029,2ha6,4.32
2030,2qtt,4.32
2031,2x4u,4.32
2032,3c3q,4.32
2033,3nth,4.32
2034,3tpu,4.32
2035,4hco,4.32
2036,4q7p,4.32
2037,4rsk,4.32
2038,4u43,4.32
2039,4ucc,4.32
2040,1olx,4.33
2041,2uze,4.33
2042,2xo8,4.33
2043,3aya,4.33
2044,3l7a,4.33
2045,4cc2,4.33
2046,4cc7,4.33
2047,4ibj,4.33
2048,4ijh,4.33
2049,1e3v,4.34
2050,1jyc,4.34
2051,1z6s,4.34
2052,2ha5,4.34
2053,2iv9,4.34
2054,3r5m,4.34
2055,3uvx,4.34
2056,4lys,4.34
2057,5agi,4.34
2058,1ghv,4.35
2059,1sv3,4.35
2060,1t37,4.35
2061,1yfz,4.35
2062,1zm6,4.35
2063,2rok,4.35
2064,3feg,4.35
2065,4a2a,4.35
2066,4eeh,4.35
2067,4ez3,4.35
2068,4j82,4.35
2069,4owv,4.35
2070,1dy4,4.36
2071,1n5z,4.36
2072,1wbw,4.36
2073,1we2,4.36
2074,2ez7,4.36
2075,2fys,4.36
2076,3c3o,4.36
2077,3dpc,4.36
2078,3rsr,4.36
2079,3wpn,4.36
2080,4idz,4.36
2081,4nbn,4.36
2082,5alv,4.36
2083,1bug,4.37
2084,1td7,4.37
2085,2jdy,4.37
2086,2zif,4.37
2087,4clz,4.37
2088,4dt2,4.37
2089,4gu9,4.37
2090,4o3t,4.37
2091,1bhf,4.38
2092,1p7m,4.38
2093,1qvt,4.38
2094,2wmu,4.38
2095,2y4a,4.38
2096,3b24,4.38
2097,3guz,4.38
2098,3nfl,4.38
2099,3sc1,4.38
2100,3snb,4.38
2101,3u9q,4.38
2102,4ce1,4.38
2103,5afj,4.38
2104,1jh1,4.39
2105,1uyc,4.39
2106,2avq,4.39
2107,2hjb,4.39
2108,3c3r,4.39
2109,3djo,4.39
2110,3e62,4.39
2111,3snc,4.39
2112,3tll,4.39
2113,4b82,4.39
2114,4bek,4.39
2115,4mdr,4.39
2116,4p4t,4.39
2117,1btn,4.40
2118,1jmq,4.40
2119,1p57,4.40
2120,1py1,4.40
2121,2ohs,4.40
2122,2pwd,4.40
2123,2vio,4.40
2124,3ava,4.40
2125,3fcf,4.40
2126,3fn0,4.40
2127,3i5r,4.40
2128,3itu,4.40
2129,3jzg,4.40
2130,3l6x,4.40
2131,3np9,4.40
2132,3unn,4.40
2133,3va4,4.40
2134,3wgg,4.40
2135,3zls,4.40
2136,4abd,4.40
2137,4b80,4.40
2138,4dy6,4.40
2139,4omk,4.40
2140,4pl0,4.40
2141,4pp0,4.40
2142,4zh3,4.40
2143,5aer,4.40
2144,5ai6,4.40
2145,6cha,4.40
2146,6rsa,4.40
2147,7kme,4.40
2148,1i8j,4.41
2149,1l6s,4.41
2150,1no6,4.41
2151,1olu,4.41
2152,2csn,4.41
2153,2ypp,4.41
2154,3iqi,4.41
2155,3rqf,4.41
2156,3rsx,4.41
2157,3uxd,4.41
2158,3vb6,4.41
2159,3zqt,4.41
2160,4exs,4.41
2161,4fpf,4.41
2162,4ou3,4.41
2163,4qn9,4.41
2164,4usi,4.41
2165,5bot,4.41
2166,1h00,4.42
2167,1rsi,4.42
2168,1tjp,4.42
2169,2poq,4.42
2170,2vr0,4.42
2171,2wfg,4.42
2172,3dri,4.42
2173,3igb,4.42
2174,3p23,4.42
2175,3qvv,4.42
2176,3rtm,4.42
2177,4cc5,4.42
2178,4ek9,4.42
2179,4nrb,4.42
2180,4q7s,4.42
2181,1rgl,4.43
2182,1rst,4.43
2183,2a3c,4.43
2184,2f6v,4.43
2185,2ha0,4.43
2186,2pu2,4.43
2187,2we3,4.43
2188,2wyf,4.43
2189,3art,4.43
2190,3b82,4.43
2191,3kqr,4.43
2192,3m3e,4.43
2193,3pxf,4.43
2194,3pxq,4.43
2195,3r69,4.43
2196,3tvw,4.43
2197,3vbt,4.43
2198,4axd,4.43
2199,4bdd,4.43
2200,4dsy,4.43
2201,4ibf,4.43
2202,4joo,4.43
2203,4jpy,4.43
2204,4kcx,4.43
2205,4mnq,4.43
2206,4qf9,4.43
2207,4ykj,4.43
2208,1k2v,4.44
2209,2amt,4.44
2210,2aoh,4.44
2211,2q9y,4.44
2212,3ex3,4.44
2213,3hfj,4.44
2214,3iiw,4.44
2215,3k27,4.44
2216,3okc,4.44
2217,3pd3,4.44
2218,3u81,4.44
2219,3wb4,4.44
2220,4d1b,4.44
2221,4dhp,4.44
2222,4hcz,4.44
2223,4jfd,4.44
2224,4k3o,4.44
2225,4pd6,4.44
2226,4rrr,4.44
2227,4x2l,4.44
2228,4zsr,4.44
2229,5azf,4.44
2230,1zhk,4.45
2231,2wbg,4.45
2232,3atp,4.45
2233,4g2r,4.45
2234,4h71,4.45
2235,1qvu,4.46
2236,1v1k,4.46
2237,1w84,4.46
2238,1wvc,4.46
2239,2h9m,4.46
2240,2j4q,4.46
2241,2lyb,4.46
2242,2pt9,4.46
2243,2v85,4.46
2244,2v86,4.46
2245,2w2u,4.46
2246,2zit,4.46
2247,3bmn,4.46
2248,3jq8,4.46
2249,3jqa,4.46
2250,3jqf,4.46
2251,3pqz,4.46
2252,3sgv,4.46
2253,3tsz,4.46
2254,4gki,4.46
2255,4i8n,4.46
2256,4urn,4.46
2257,5akg,4.46
2258,5c3p,4.46
2259,2bj4,4.47
2260,2f70,4.47
2261,2r2w,4.47
2262,2v83,4.47
2263,3hec,4.47
2264,3hl5,4.47
2265,3skk,4.47
2266,4cix,4.47
2267,4cu8,4.47
2268,4lh7,4.47
2269,4mra,4.47
2270,4owo,4.47
2271,4ym4,4.47
2272,5afn,4.47
2273,5dtj,4.47
2274,5eay,4.47
2275,1jaq,4.48
2276,1qan,4.48
2277,1r5v,4.48
2278,1zkk,4.48
2279,2jq9,4.48
2280,2ogy,4.48
2281,2wwj,4.48
2282,2xln,4.48
2283,3bsc,4.48
2284,3p17,4.48
2285,3pd4,4.48
2286,3s0o,4.48
2287,3t01,4.48
2288,3udm,4.48
2289,3vd7,4.48
2290,4bvb,4.48
2291,4dhl,4.48
2292,4eke,4.48
2293,4oks,4.48
2294,4rxc,4.48
2295,1hi4,4.49
2296,1j14,4.49
2297,1o7o,4.49
2298,2prj,4.49
2299,3f9y,4.49
2300,3h26,4.49
2301,3hl8,4.49
2302,3kmy,4.49
2303,3l2y,4.49
2304,3udk,4.49
2305,4ccd,4.49
2306,4cwf,4.49
2307,4dhq,4.49
2308,4el0,4.49
2309,4nmq,4.49
2310,1d6n,4.50
2311,2eg8,4.50
2312,3n7h,4.50
2313,3ro0,4.50
2314,3sw8,4.50
2315,4dcx,4.50
2316,4j81,4.50
2317,1gi7,4.51
2318,1zkn,4.51
2319,2r1y,4.51
2320,2xct,4.51
2321,2yog,4.51
2322,2zlf,4.51
2323,3aas,4.51
2324,3puj,4.51
2325,3uug,4.51
2326,4abb,4.51
2327,4d2w,4.51
2328,4g90,4.51
2329,4jfe,4.51
2330,4jxv,4.51
2331,4ok5,4.51
2332,4z2o,4.51
2333,5auv,4.51
2334,1a85,4.52
2335,1ctt,4.52
2336,1gu1,4.52
2337,1mrn,4.52
2338,1uyf,4.52
2339,1xz8,4.52
2340,1z4n,4.52
2341,1z4o,4.52
2342,2a4m,4.52
2343,2bua,4.52
2344,2gfk,4.52
2345,2h1h,4.52
2346,2lyw,4.52
2347,2opy,4.52
2348,2puy,4.52
2349,2ra6,4.52
2350,2vl8,4.52
2351,2vur,4.52
2352,2wl5,4.52
2353,2wm0,4.52
2354,2xf0,4.52
2355,3bzf,4.52
2356,3ccb,4.52
2357,3dga,4.52
2358,3fdt,4.52
2359,3g4f,4.52
2360,3gy7,4.52
2361,3ksl,4.52
2362,3lau,4.52
2363,3q7j,4.52
2364,3r0w,4.52
2365,3r6u,4.52
2366,3t0l,4.52
2367,3w5t,4.52
2368,4dcy,4.52
2369,4gzw,4.52
2370,4igq,4.52
2371,4p0a,4.52
2372,4pku,4.52
2373,4pml,4.52
2374,4pnn,4.52
2375,4pns,4.52
2376,4pyn,4.52
2377,4pyo,4.52
2378,4trc,4.52
2379,3h30,4.53
2380,3l81,4.53
2381,3otx,4.53
2382,3ued,4.53
2383,4x49,4.53
2384,5dms,4.53
2385,1amw,4.54
2386,1b2h,4.54
2387,1czq,4.54
2388,1i8h,4.54
2389,1lyx,4.54
2390,1lzo,4.54
2391,1oko,4.54
2392,1szd,4.54
2393,1w80,4.54
2394,2frd,4.54
2395,2v96,4.54
2396,2w5i,4.54
2397,2zz1,4.54
2398,2zz2,4.54
2399,3d9p,4.54
2400,3iub,4.54
2401,3wka,4.54
2402,3zn1,4.54
2403,4b76,4.54
2404,4bd3,4.54
2405,4m5h,4.54
2406,4nw2,4.54
2407,4x3t,4.54
2408,1czo,4.55
2409,1h08,4.55
2410,1rrw,4.55
2411,1utc,4.55
2412,2aof,4.55
2413,2qn2,4.55
2414,2w92,4.55
2415,2xag,4.55
2416,3adt,4.55
2417,3aqa,4.55
2418,3as0,4.55
2419,3b2q,4.55
2420,3djv,4.55
2421,3mt8,4.55
2422,3oq5,4.55
2423,3p8p,4.55
2424,3ppq,4.55
2425,3rr4,4.55
2426,3suv,4.55
2427,3vby,4.55
2428,3zmt,4.55
2429,4hkp,4.55
2430,4igk,4.55
2431,4leg,4.55
2432,4mx5,4.55
2433,4myd,4.55
2434,4oz3,4.55
2435,2cgv,4.56
2436,3uw9,4.56
2437,3ztc,4.56
2438,4j73,4.56
2439,4x3k,4.56
2440,1i41,4.57
2441,1uj0,4.57
2442,1w2g,4.57
2443,2uzj,4.57
2444,2uzo,4.57
2445,2y2h,4.57
2446,2y2n,4.57
2447,3n8n,4.57
2448,3p4w,4.57
2449,3soq,4.57
2450,3sym,4.57
2451,3wb5,4.57
2452,4ciy,4.57
2453,4dhr,4.57
2454,4erk,4.57
2455,4fp1,4.57
2456,4gvd,4.57
2457,4i11,4.57
2458,4or4,4.57
2459,4yrd,4.57
2460,5a3h,4.57
2461,2k46,4.58
2462,3nc4,4.58
2463,3vvz,4.58
2464,4bi7,4.58
2465,4qbm,4.58
2466,1bma,4.59
2467,1d04,4.59
2468,1fj4,4.59
2469,1iew,4.59
2470,1kak,4.59
2471,1l2s,4.59
2472,1vcj,4.59
2473,2c69,4.59
2474,2ihj,4.59
2475,2jiw,4.59
2476,2x6f,4.59
2477,2x6y,4.59
2478,2y2i,4.59
2479,2ybs,4.59
2480,3f3t,4.59
